ssm,Education,Earnings,Prestige,Status,DSEI,TSEI,MSEI,FSEI,TSEI_E,MSEI_E,FSEI_E,TSEI_I,MSEI_I,FSEI_I,OPR,OEP,SIOPS,ISEI,ICAMS,GOEP
615,14.602884310788127,6.362445942884692,51.3,54.900002,60.027725,60.29770091875,61.94526075,52.4810585,49.87131534375,49.55754525,51.30361025,61.82007036875,65.25263625,50.177531625,62.37146431684835,83,49,57.00000000000001,61.73,51
616,14.602884310788127,6.362445942884692,51.3,54.900002,60.027725,60.29770091875,61.94526075,52.4810585,49.87131534375,49.55754525,51.30361025,61.82007036875,65.25263625,50.177531625,62.37146431684835,83,49,57.00000000000001,61.73,51
617,13.676861896126908,5.183505441484663,46.2,54,46.407745,41.6459060625,53.212671,41.56472925,49.5658695625,49.24649325000001,49.44658162500001,39.098215125,51.960781875,39.863534375,51.91178077403014,34,38,52,54.96,24
618,13.215732286874417,5.8077811299465525,46.2,46.599998,49.232487,50.80957906875,53.192115375,42.743366875,47.01226555,46.8257345,46.529822375,51.31016386875,54.81084675,43.28859975,44.19423096051663,58,33,39,48.77,37
619,14.602884310788127,6.362445942884692,51.3,54.900002,60.027725,60.29770091875,61.94526075,52.4810585,49.87131534375,49.55754525,51.30361025,61.82007036875,65.25263625,50.177531625,62.37146431684835,83,49,57.00000000000001,61.73,51
620,12.341516856429545,5.896345709377256,36.7,42.799999,46.77552,50.13833813125,52.762809375,36.153433375,44.41015330625,44.290554875,40.56661825,54.10708701875,56.69242725,39.216348375,33.93100306761998,58,34,30,29.42,53
621,12.341516856429545,5.896345709377256,36.7,42.799999,46.77552,50.13833813125,52.762809375,36.153433375,44.41015330625,44.290554875,40.56661825,54.10708701875,56.69242725,39.216348375,33.93100306761998,58,34,30,29.42,53
622,11.187820447198728,5.681386678981445,36.7,36.599998,38.53791,46.71423766875,49.64041925,NA,42.78455978125,42.3843645,NA,52.12390109999999,53.831743875,NA,21.070700167748395,40,34,30,29.42,53
623,12.522714332462742,5.670368276561391,52.1,42.333118261749,44.41205554199494,47.71694968667806,51.64951576685325,39.67492192700466,45.387901204003725,44.96129072959531,45.77609848218942,49.931097429589364,54.6319327315653,40.12568524332196,36.01123577580839,48.7335053906008,28.399741914098808,27.200516171802388,31.27254714211053,30.06597843759681
624,12.522714332462742,5.670368276561391,52.1,42.333118261749,44.41205554199494,47.71694968667806,51.64951576685325,39.67492192700466,45.387901204003725,44.96129072959531,45.77609848218942,49.931097429589364,54.6319327315653,40.12568524332196,36.01123577580839,48.7335053906008,28.399741914098808,27.200516171802388,31.27254714211053,30.06597843759681
625,12.522714332462742,5.670368276561391,44,42.333118261749,44.41205554199494,47.71694968667806,51.64951576685325,39.67492192700466,45.387901204003725,44.96129072959531,45.77609848218942,49.931097429589364,54.6319327315653,40.12568524332196,36.01123577580839,48.7335053906008,28.399741914098808,27.200516171802388,31.27254714211053,30.06597843759681
626,12.584114807398516,5.66672829003515,44,41.751140424532714,44.36987849522965,47.39826560857005,52.009715623487075,40.03969644880249,45.532747235369314,45.209403585330854,45.648645096906876,49.42686499699695,54.92007159063174,40.71900876452058,36.676360212077654,47.80221209609443,28.79891359565879,27.89882519898178,32.83092468428433,32.79338335542271
627,12.745537361615769,5.788056980369396,48.9,41.74478135517937,46.42596506016274,50.16558068175948,56.1733193091405,41.42456419903842,45.99667331477065,45.86905010974958,45.52630279742765,52.872764755788374,60.37742099448775,42.515647487782275,38.38538131347956,53.123617035937144,38.6758234841435,33.97252954756953,29.496072732389518,39.379117420717456
628,12.613013363580857,5.715090784865477,48.9,40.86999186071843,45.33979841758867,48.68051079288238,55.085279487937704,41.55736201677269,45.80967686997677,45.682324904695044,45.34401769867177,50.78181125626522,58.67807437423822,42.903287302585305,37.01809997745287,48.20129346061667,38,33.89935326969167,31.52923374681144,36
629,13.260413695515352,5.974610574025454,48.9,46.70230803874368,49.56033186147488,52.96360280617379,57.7422079211074,44.501383813127745,46.56749115918068,46.196214755795474,46.843923139999816,54.91735939611018,62.198230011770235,45.00306862736138,44.40829182175678,69.15820752460648,42,35,37.269999999999996,51.99999999999999
630,12.305449213876592,5.786504132425716,48.9,40.375540172494695,44.20510320575585,48.86139707522097,52.75933407824768,40.58165572162275,45.00146132530944,44.69572483393847,44.75896564189724,52.24314763698127,56.671632415741804,42.123530172195736,33.26717709570449,50.5120579018061,37.93389207248481,32.25255691226779,32.838549581526486,40.31680549381596
631,12.261557688410592,5.730476244993726,48.9,42.11442693501065,43.5814574643308,48.13694454563447,52.73842293654288,40.140616369336954,44.905470434068505,44.63225544819471,45.242854815865556,51.33898794169873,56.492009775074514,41.51981252336654,33.08924049754961,47.706534314939866,34.06616365772297,32.40350789559273,32.9002038608647,41.11091600103622
632,12.107185813939559,5.72640708380857,48.9,38.85260605311244,42.638712603483185,47.86372463109872,52.771682731914005,41.5208869885127,44.61416995205213,44.37474008528615,44.29920885692527,51.564479257218935,56.827363684123824,43.38051393552931,31.28602365224601,47.10211131090683,38.620422262181364,32.27746642691181,32.33966832331885,38.481689048725464
633,12.827471414605215,5.994132581345458,48.9,44.20849834889929,48.30188453578212,52.139546551147234,55.13162880894564,42.66347944546305,45.8581007477362,45.57921929993715,46.05302521468024,55.5746505488537,59.39785152943689,43.48018923246676,39.41423223218519,61.72587607422397,37.657345092779956,32.39720352783399,38.5911893713394,39.383221167003924
634,12.817856421123453,5.689408610817621,48.9,42.47350533868159,45.64077388194316,47.84537105960543,54.366426537676674,40.70971850194468,46.147109030830066,46.12785992059363,45.37965045165712,49.31559348060771,57.51521228016351,41.84847095733062,38.97385318025012,49.311108619238254,46.618636178552336,34.82881829286859,38.355725111975836,31.315273171474374
635,12.686770188243264,5.883370879411584,48.9,45.52798345781967,46.79317032418017,49.732634857809984,52.93556460734863,39.84327618885786,46.12586841454352,45.83934894984317,45.71345490273771,53.0287593641821,57.05590337294896,40.55120547684274,37.648846677503244,55.08907612252315,37.00720412527599,32.15606280777723,38.54951999071363,41
636,12.854855027512043,6.022731614730701,48.9,46.292219053510344,49.483332151447705,52.949689705886904,55.06161741711591,41.08946543397861,45.78996721853621,45.491171484177485,46.005168211422344,57.01373872488458,59.647476317225156,41.89040422165072,39.469470709731,67.24472758671925,36.13796265639352,31.53449066409838,36.45608647289179,47.13796265639352
637,12.854855027512043,6.022731614730701,48.9,46.292219053510344,49.483332151447705,52.949689705886904,55.06161741711591,41.08946543397861,45.78996721853621,45.491171484177485,46.005168211422344,57.01373872488458,59.647476317225156,41.89040422165072,39.469470709731,67.24472758671925,36.13796265639352,31.53449066409838,36.45608647289179,47.13796265639352
638,12.854855027512043,6.022731614730701,48.9,46.292219053510344,49.483332151447705,52.949689705886904,55.06161741711591,41.08946543397861,45.78996721853621,45.491171484177485,46.005168211422344,57.01373872488458,59.647476317225156,41.89040422165072,39.469470709731,67.24472758671925,36.13796265639352,31.53449066409838,36.45608647289179,47.13796265639352
639,12.854855027512043,6.022731614730701,48.9,46.292219053510344,49.483332151447705,52.949689705886904,55.06161741711591,41.08946543397861,45.78996721853621,45.491171484177485,46.005168211422344,57.01373872488458,59.647476317225156,41.89040422165072,39.469470709731,67.24472758671925,36.13796265639352,31.53449066409838,36.45608647289179,47.13796265639352
640,12.854855027512043,6.022731614730701,48.9,46.292219053510344,49.483332151447705,52.949689705886904,55.06161741711591,41.08946543397861,45.78996721853621,45.491171484177485,46.005168211422344,57.01373872488458,59.647476317225156,41.89040422165072,39.469470709731,67.24472758671925,36.13796265639352,31.53449066409838,36.45608647289179,47.13796265639352
641,12.885573576438585,5.667424170560921,48.9,40.1920296556387,44.46218925267512,46.83712476224552,53.53667295195445,41.4935307791019,46.13920558635839,46.147321568171606,45.491240925404725,48.196852194989376,56.15404813245432,42.81125616928428,40.2090944372424,46.65459606993052,32.53171262011317,31.26585631005658,38.231692547654035,42.265856310056584
642,12.885573576438585,5.667424170560921,48.9,40.1920296556387,44.46218925267512,46.83712476224552,53.53667295195445,41.4935307791019,46.13920558635839,46.147321568171606,45.491240925404725,48.196852194989376,56.15404813245432,42.81125616928428,40.2090944372424,46.65459606993052,32.53171262011317,31.26585631005658,38.231692547654035,42.265856310056584
643,12.54227019920997,5.072187661273739,42.2,39.48461817293703,40.27772436560171,39.049611048998145,49.986239852122594,36.13616149950575,46.10539463433823,46.16144254504186,45.57973765780445,40.24570333016867,51.34648804535293,36.540912435239235,36.60354663440959,23.19230983360205,28,29.999999999999996,31.219999999999995,25
644,12.54227019920997,5.072187661273739,44.6,39.48461817293703,40.27772436560171,39.049611048998145,49.986239852122594,36.13616149950575,46.10539463433823,46.16144254504186,45.57973765780445,40.24570333016867,51.34648804535293,36.540912435239235,36.60354663440959,23.19230983360205,28,29.999999999999996,31.219999999999995,25
645,12.567412069458564,5.0967852849505535,42.2,39.65239646662984,40.592674312717826,39.449101544688276,50.12391971402822,36.32118104950836,46.13902024347974,46.19162877162725,45.608082541162865,40.59839510244352,51.48479625745116,36.72524945531395,36.904194116876454,24.21359445679466,28,29.999999999999996,31.22,25
646,13.145739171545914,5.662593328608047,42.2,43.51172488671603,47.8373259005772,48.638401242742155,53.2909074824152,40.577102312505914,46.91249496506763,46.88598892747357,46.26008710922361,48.711204872479385,54.66623768192602,40.96547079020808,43.819852560967256,47.705744034266736,28.000000000000004,30,31.220000000000006,25
647,13.145739171545914,5.662593328608047,44.6,43.51172488671603,47.8373259005772,48.638401242742155,53.2909074824152,40.577102312505914,46.91249496506763,46.88598892747357,46.26008710922361,48.711204872479385,54.66623768192602,40.96547079020808,43.819852560967256,47.705744034266736,28.000000000000004,30,31.220000000000006,25
648,12.319306260153889,4.885271732844585,42,39.64565997324179,37.58725398459634,36.75304300615831,50.238684723192534,35.62248929262195,45.52483530350283,45.39589607729342,45.104449606497404,39.01171704491779,52.20365732670016,36.500083021665326,34.09118001731467,17.42841143399854,34,36,34.28,21.000000000000004
649,12.319306260153889,4.885271732844585,42,39.64565997324179,37.58725398459634,36.75304300615831,50.238684723192534,35.62248929262195,45.52483530350283,45.39589607729342,45.104449606497404,39.01171704491779,52.20365732670016,36.500083021665326,34.09118001731467,17.42841143399854,34,36,34.28,21.000000000000004
650,12.319306260153889,4.885271732844585,42,39.64565997324179,37.58725398459634,36.75304300615831,50.238684723192534,35.62248929262195,45.52483530350283,45.39589607729342,45.104449606497404,39.01171704491779,52.20365732670016,36.500083021665326,34.09118001731467,17.42841143399854,34,36,34.28,21.000000000000004
651,12.319306260153889,4.885271732844585,52.1,39.64565997324179,37.58725398459634,36.75304300615831,50.238684723192534,35.62248929262195,45.52483530350283,45.39589607729342,45.104449606497404,39.01171704491779,52.20365732670016,36.500083021665326,34.09118001731467,17.42841143399854,34,36,34.28,21.000000000000004
652,12.319306260153889,4.885271732844585,42,39.64565997324179,37.58725398459634,36.75304300615831,50.238684723192534,35.62248929262195,45.52483530350283,45.39589607729342,45.104449606497404,39.01171704491779,52.20365732670016,36.500083021665326,34.09118001731467,17.42841143399854,34,36,34.28,21.000000000000004
653,12.33579895840807,5.4452933617629835,42,42.06388881081261,41.792787199822534,45.285798531685174,50.35140221793422,37.08381663984645,45.29307448131734,44.877471132657604,45.358605503922,47.39537642790108,53.068409943177244,37.7605114279309,33.83599329616076,39.705128338655925,30.901709446218643,28.90170944621864,37.945149719752614,29.196581107562718
654,12.33579895840807,5.4452933617629835,52.1,42.06388881081261,41.792787199822534,45.285798531685174,50.35140221793422,37.08381663984645,45.29307448131734,44.877471132657604,45.358605503922,47.39537642790108,53.068409943177244,37.7605114279309,33.83599329616076,39.705128338655925,30.901709446218643,28.90170944621864,37.945149719752614,29.196581107562718
655,12.33579895840807,5.4452933617629835,53.1,42.06388881081261,41.792787199822534,45.285798531685174,50.35140221793422,37.08381663984645,45.29307448131734,44.877471132657604,45.358605503922,47.39537642790108,53.068409943177244,37.7605114279309,33.83599329616076,39.705128338655925,30.901709446218643,28.90170944621864,37.945149719752614,29.196581107562718
656,12.33579895840807,5.4452933617629835,52.1,42.06388881081261,41.792787199822534,45.285798531685174,50.35140221793422,37.08381663984645,45.29307448131734,44.877471132657604,45.358605503922,47.39537642790108,53.068409943177244,37.7605114279309,33.83599329616076,39.705128338655925,30.901709446218643,28.90170944621864,37.945149719752614,29.196581107562718
657,12.33579895840807,5.4452933617629835,42,42.06388881081261,41.792787199822534,45.285798531685174,50.35140221793422,37.08381663984645,45.29307448131734,44.877471132657604,45.358605503922,47.39537642790108,53.068409943177244,37.7605114279309,33.83599329616076,39.705128338655925,30.901709446218643,28.90170944621864,37.945149719752614,29.196581107562718
658,12.962604839894063,5.637822452053492,44,46.617678307784004,46.507664926389864,47.49600647968247,52.66424723803655,41.84254712356258,46.96594651014326,46.391941677368806,47.52177796530935,48.22182850303145,55.01836803269014,41.58766723966381,41.32991455993517,44.35173069151077,41.94106642650098,39.88213285300196,46.9863050215317,43.58746498550685
659,12.44395195929004,5.515725389898626,48.9,40.09830691138507,42.11443038207463,45.831943595755575,52.99648153362454,37.83236333123556,45.61314963560299,45.35195783479232,45.30126805852062,47.81296887687269,56.23771516194536,38.778784373771074,34.67841192701122,42.56277405047168,30.000000000000004,30.000000000000004,28.180000000000003,33
660,12.824861666522384,5.161083362335237,48.9,45.029071086029596,41.36680605337517,43.049927338122316,50.15918092306316,37.92258474910805,46.536061008523106,46.00790934476487,46.594995769929625,43.36309482610008,51.676283728483654,37.462464474459246,40.28719439739498,34.25399483997386,33,25.999999999999996,34.52,28.000000000000004
661,11.790919214933869,5.6347910638959515,44,43.900002,39.670982,45.68282158125,49.285444875,39.8274935,43.727567325,43.000214,46.914616625,49.85644909375,53.198183875,39.74411875,28.581426828069564,47,31,29.000000000000004,32.24,35
662,12.824861666522384,5.161083362335237,52.1,45.029071086029596,41.36680605337517,43.049927338122316,50.15918092306316,37.92258474910805,46.536061008523106,46.00790934476487,46.594995769929625,43.36309482610008,51.676283728483654,37.462464474459246,40.28719439739498,34.25399483997386,33,25.999999999999996,34.52,28.000000000000004
663,12.824861666522384,5.161083362335237,52.1,45.029071086029596,41.36680605337517,43.049927338122316,50.15918092306316,37.92258474910805,46.536061008523106,46.00790934476487,46.594995769929625,43.36309482610008,51.676283728483654,37.462464474459246,40.28719439739498,34.25399483997386,33,25.999999999999996,34.52,28.000000000000004
664,12.824861666522384,5.161083362335237,52.1,45.029071086029596,41.36680605337517,43.049927338122316,50.15918092306316,37.92258474910805,46.536061008523106,46.00790934476487,46.594995769929625,43.36309482610008,51.676283728483654,37.462464474459246,40.28719439739498,34.25399483997386,33,25.999999999999996,34.52,28.000000000000004
665,12.824861666522384,5.161083362335237,52.1,45.029071086029596,41.36680605337517,43.049927338122316,50.15918092306316,37.92258474910805,46.536061008523106,46.00790934476487,46.594995769929625,43.36309482610008,51.676283728483654,37.462464474459246,40.28719439739498,34.25399483997386,33,25.999999999999996,34.52,28.000000000000004
666,12.824861666522384,5.161083362335237,52.1,45.029071086029596,41.36680605337517,43.049927338122316,50.15918092306316,37.92258474910805,46.536061008523106,46.00790934476487,46.594995769929625,43.36309482610008,51.676283728483654,37.462464474459246,40.28719439739498,34.25399483997386,33,25.999999999999996,34.52,28.000000000000004
667,12.824861666522384,5.161083362335237,44,45.029071086029596,41.36680605337517,43.049927338122316,50.15918092306316,37.92258474910805,46.536061008523106,46.00790934476487,46.594995769929625,43.36309482610008,51.676283728483654,37.462464474459246,40.28719439739498,34.25399483997386,33,25.999999999999996,34.52,28.000000000000004
668,12.824861666522384,5.161083362335237,44,45.029071086029596,41.36680605337517,43.049927338122316,50.15918092306316,37.92258474910805,46.536061008523106,46.00790934476487,46.594995769929625,43.36309482610008,51.676283728483654,37.462464474459246,40.28719439739498,34.25399483997386,33,25.999999999999996,34.52,28.000000000000004
669,12.824861666522384,5.161083362335237,44,45.029071086029596,41.36680605337517,43.049927338122316,50.15918092306316,37.92258474910805,46.536061008523106,46.00790934476487,46.594995769929625,43.36309482610008,51.676283728483654,37.462464474459246,40.28719439739498,34.25399483997386,33,25.999999999999996,34.52,28.000000000000004
670,14.410496261985257,5.975770404474651,52.1,53.299999,56.72471199999999,54.6245724,60.092373625,45.929467875,49.9105448875,49.695519375,49.803332875,52.32872464375,60.384616750000006,44.96589,60.2796198790713,59.00000000000001,41,38,40.88,37
671,13.319536371151488,5.550759083743706,52.1,48.400002,48.427418,49.93646368125,55.5172675,35.040741125,47.39383980625,46.887487625000006,47.55588412499999,49.5063141625,57.937744125,32.922653875,46.00981522282051,58,44.00000000000001,51.99999999999999,61.73,53
672,13.130627444089171,5.234726530971287,42,46.12835155143074,43.98568124232731,42.90122937719982,51.199046437814914,39.20978351502829,47.27968119572247,46.58750354739312,47.24019619725931,43.19891679165624,52.27261182237176,38.81461621001322,44.18518921390877,35.796025831298905,32.27767874961923,29.20387472005357,35.40493424728577,27.889628035708444
673,12.442864181442967,5.822555040611734,46.8,40.799999,47.72979,50.59598151875,52.215028375,NA,45.30778383125,45.024539875,NA,53.96603558125,55.67679037500001,NA,34.04191205536095,65,35,27,32.97,54
674,11.520722268671362,5.860460680754116,46.8,38.066933252167566,40.839383135501315,47.76233262884892,50.5839935137366,41.83432002767704,42.99334803996908,42.61812750320771,44.870865315330924,53.86785209646643,55.48517327705663,43.14435296195774,24.619019085954953,50.67035055524221,31.667336464589496,32.66432237393678,35.11836234407869,55.664322373936784
675,13.309095144290708,5.978724938961331,46.8,46.200001,51.796589,53.044018375,54.423134375,46.076878,46.86526063125,46.6299835,48.445554875,54.77937963125,56.69140112499999,45.47212075,45.626724573582464,63.00000000000001,38,40,43.57,52
676,12.906660928391684,6.51345568306181,50.4,50.00000000000001,52.651031,59.219758675,60.390746500000006,NA,45.0164223125,44.74211875,NA,74.173809975,73.029049625,NA,38.95165444701307,87,42,33,37.8,62
677,12.647374956740089,5.968307349238177,50.4,47.819441564638865,47.945633445077654,51.58680149584188,53.38444218949417,41.20291257205728,45.54913623913088,45.24546659214819,47.1030486277891,55.56050021678951,57.44516014383288,41.68650352271879,37.11649880794071,57.69815680046838,41.607341021441535,37.64340938751253,39.98853551194558,53.55491697922507
678,11.39938628487121,5.628926884446607,53.1,38.75451573429848,38.18237163146475,44.823480121534615,48.31713969030845,36.17346675766327,42.6264751953278,42.21421292393797,44.26325303148431,50.50014880815414,52.55489540798184,37.10675797880917,24.534445999002994,43.51839443751337,36.99999999999999,28.999999999999996,30.679999999999996,38
679,11.29495861799382,5.626389704537607,53.1,39.149411079782574,37.4813830183015,44.835487012968244,48.39962964318389,35.9803156760332,42.4074045082297,41.97336934404407,44.16976827419443,50.66042775005521,52.763028770849516,37.246370268005336,23.46383470551246,44.24208243904444,34.04694180106029,29.115686174864898,32.06000432519098,39.305241848079525
680,12.069872921221181,5.849569505107489,46.1,46.06948797301462,43.06208398025655,48.91486098260897,51.277125586824425,38.880543536712565,44.33190932445527,44.000360342928055,45.11577557757358,53.14129867961398,55.10362292977945,40.13951047978165,31.013905993208596,51.53341919081289,33.720051514487736,32.720051514487736,39,49.41362524876383
681,12.135331465112442,5.289564913215845,53.1,46.599998,41.392422,43.09042584375,47.308658375,36.79356275,44.86033194375,44.40348725,45.31952575,45.291448575,49.48698649999999,36.831174375,32.381251976512054,40,31.000000000000004,30,39,34
682,12.020644644466415,5.742446069747224,39,41.09999800000001,42.108894,47.2484762875,49.895573875,40.108159,44.06709389375,43.750970375,43.24693275,51.14026261875,53.249739749999996,42.193885875,31.217291719640073,47,15,21,26.12,40
683,12.670459033007573,6.230489298060709,39,42,48.934544,54.454783106250005,55.99025637500001,NA,44.55054914375,44.255346125,NA,61.56745859374999,62.30486575,NA,37.05273851786987,73,15,21,26.119999999999997,40
684,12.62946186600468,5.854698813832546,47.9,48.400002,46.556206,50.173963175,52.352068,39.619154375,45.50494789375,45.188625,46.201465375,52.76265939375,55.32172525,39.695928875,38.14372681424698,52,15,21,26.12,40
685,12.680702646090847,5.3832492991985825,39,42.073380453459784,42.91714458220076,44.210491025567215,50.14336215620923,35.68897299623832,46.205428890076206,45.58685116716434,46.65509301698369,45.15262906048515,52.07999360720952,35.112711943118285,37.99340767471436,35.47265412197789,20,30.000000000000004,29.480000000000004,36.00000000000001
686,12.546813614105526,5.218558437985628,39,41.986248005876114,41.03360299803029,42.017265707990084,49.39069458724397,34.657739400559635,46.09966839828548,45.509709226289765,46.183901503868896,43.03612261434268,51.20397672417977,34.309320667749965,36.38657544750829,31.340156694694066,22,24.704461854966006,32.562734678560595,23.635694839728057
687,12.082805116410222,4.892445178645878,39,38.767555914937596,36.56132498617294,34.619753319647174,46.63181391100636,31.602552537179342,44.98359612808301,45.05318358132796,44.29444006202882,37.56711749145486,48.107156303110344,32.38361944877099,31.393775634731963,26.25766790908018,22.625433408722756,21.672332946746362,31.483511399433727,25.20065834269672
688,12.552857655405363,4.818136998463819,39,43.5,38.776096,36.1259411375,46.804953624999996,33.654143375,46.327416881249995,45.729491625,46.1801275,36.84565795,47.58584275,32.929461125,37.079009437318014,22,18,23,28.159999999999997,26.000000000000004
701,13.142580902584644,5.088477411529949,52.9,46.599998,44.314762,40.73267275625,53.0947365,37.309015875,47.795304225,48.08337412499999,47.29889175,39.70323649375,53.035266500000006,36.515451,44.215747311601604,25,32,43,45.26,21
702,11.449650148108026,5.625111403874072,53.1,39.200001,38.519218,44.957718125,48.396966625,35.766309875,42.726304775,42.32086875,44.26962675,50.5470216625,52.603590125,36.636735,25.082980674569736,44,37,29,30.68,38
703,15.885772710745456,6.26906669675936,63.6,64.800003,69.164993,69.2655573625,76.389579,65.64593625,80.5989924375,106.75552,72.363131125,57.7145934125,64.620320125,57.779275125,81.73199077176334,73,57,66,63.79,53
706,12.556333415288664,5.249891218419997,48.9,42.400002,41.292641,42.69742543125,49.193953625,33.652588125,46.07088346875,45.522226375,46.211235125,43.63976879375,50.936389875,33.078018875,36.48425008048578,34,22,25,33.34,26
801,12.861354278419368,4.793352706482508,46.7,47.099998,39.678627,35.897445175,49.423932625,38.600724875,47.55821869375,48.355916,47.23396125,36.4549515,49.095402625,38.423393375,40.8362059849345,34,17,25,45.77,17
802,13.35656218889041,4.880474941704433,34.3,58.09999799999999,43.213303,37.8985922875,53.182534625,40.40208825,49.5284292,51.849100125,49.288498375,36.83571758125,51.665225375,39.451066,47.10095818073981,25,29,25,45.77,21
805,15.59390734016177,6.260640092628931,58.6,62.299999,66.89402,63.18541731250001,64.42507487499999,55.25533525,53.34760380625,53.649989625,52.14230275,56.62646508125,59.700148750000004,52.6162445,76.01145705518572,82,57,69,68.4,78
806,12.748059583883292,5.252559637938457,47.7,45.299999,43.290512,40.2701713375,48.50156975,43.140977375,47.29662530625,48.059191625,47.012688375,41.82417744375,48.839432125,44.2336995,38.916298341471,34,42,25,45.77,20
